page_num,genus,epithet,infra,author,taxon rank
555,Aaronsohnia,,,Warburg et Eig ,genus
555,Aaronsohnia,factorovskyi,,Warb. et Eig in Eig ,species
555,Acantholepis,,,Less.' ,genus
555,Acantholepis,orientalis,,Less. ,species
555,Acantholimon,,,Boiss. ,genus
555,Acantholimon,acerosum,,(Willd.) Boiss. ,species
555,Acantholimon,agropyroideum,,Mobayen ,species
555,Acantholimon,androsaceum,,(Jaub. et Spach) Boiss. ,species
555,Acantholimon,antilibanoticum,,Mout. ,species
555,Acantholimon,baltanense,,Boiss. et Hausskn. ,species
555,Acantholimon,damassanum,,Mobayen ,species
555,Acantholimon,echinus,,auct. ,species
555,Acantholimon,laxiflorum,,Boiss. ex Bunge ,species
555,Acantholimon,libanoticum,,Boiss. ,species
555,Acantholimon,libanoticum,ulicinum,(Willd.) Boiss. ,var.
555,Acantholimon,ulicinum,,(Schultes) Boiss. ,species
555,Acanthus,,,L. ,genus
555,Acanthus,dioscoridis,,L. ,species
555,Acanthus,mollis,,L. ,species
555,Acanthus,raddei,,Trautv. ,species
555,Acanthus,syriacus,,Boiss. ,species
555,Achillea,,,L. ,genus
555,Achillea,aleppica,,DC. ,species
555,Achillea,aleppica,aleppica,,subsp.
555,Achillea,argentea,,Lam. ,species
555,Achillea,biebersteinii,,Afan. ,species
555,Achillea,conferta,,DC. ,species
555,Achillea,damascena,,DC. ,species
555,Achillea,eriophora,,auct. non DC. ,species
555,Achillea,falcata,,L. ,species
555,Achillea,fragrantissima,,(Forssk.) Schultz Bip. ,species
555,Achillea,gossypina,,Hand.-Mazz. ,species
555,Achillea,imbricata,,DC. ,species
555,Achillea,kotschyi,,Boiss. ,species
555,Achillea,Krascheninnikovii,,Afan. ,species
555,Achillea,membranacea,,(Labili.). DC. ,species
555,Achillea,membranacea,,Rech. fil. non (Labili.) ,species
555,Achillea,micrantha,,Willd. non Willd. ,species
555,Achillea,odorata,,W. Koch ,species
555,Achillea,odorata,kotschyi,(Boiss.) Bornm. ,subsp.
555,Achillea,odorata,grata,Fenzl ,var.
555,Achillea,oligocephala,,DC. ,species
555,Achillea,santohna,,"auct. mult, non L. ",species
555,Achillea,sulphurea,,Boiss. ,species
555,Achillea,teretifolia,,Ledeb. non Willd. ,species
555,Achillea,urumoffii,,Hal. ,species
555,Achillea,wilhelmsii,,C. Koch ,species
555,Acinos,,,Miller ,genus
555,Acinos,rotundifolius,,Pers. non Friv. nee Host ,species
555,Aetheorhiza,,,Cass. ,genus
555,Aetheorhiza,bulbosa,,(L.) Cass. ,species
555,Ajuga,,,L. ,genus
555,Ajuga,chamaepitys,,(L.) Schreb. ,species
555,Ajuga,chasmophila,,Davis ,species
555,Ajuga,chia,,Schreb. ,species
555,Ajuga,chia,suffrutescens,Boiss. ,var.
555,Ajuga,chia,tridactylites,(Benth.) Boiss. ,var.
555,Ajuga,glabra,,sensu Benth. non C. Presl ,species
555,Ajuga,laevigata,,Boiss. ,species
555,Ajuga,orientalis,,L. ,species
555,Ajuga,palaestina,,Boiss. ,species
555,Ajuga,rechingeri,,Bilik ,species
555,Ajuga,tridactylites,,Gingins ex Benth. ,species
555,Ajuga,vestita,,Boiss. ,species
555,Alkanna,,,Tausch ,genus
555,Alkanna,auranitica,,Mouterde ,species
555,Alkanna,confusa,,Sam. ex Rech. fil. ,species
555,Alkanna,galilaea,,Boiss. ,species
555,Alkanna,hirsutissima,,(Bertol.) A. DC. ,species
555,Alkanna,kotschyana,,DC. ,species
555,Alkanna,leiocarpa,,Rech. fil. ,species
555,Alkanna,maleolens,,Bornm. ,species
555,Alkanna,macrophylla,,auct. ,species
555,Alkanna,macrophylla,,Boiss. et Heldr. ,species
555,Alkanna,orientalis,,(L.) Boiss. ,species
555,Alkanna,orientalis,integrifolia,(Post) Mout. ,subsp.
555,Alkanna,orientalis,integrifolia,Post ,var.
555,Alkanna,prasinophylla,,Rech. fil. ,species
555,Alkanna,strigosa,,Boiss. et Hohen. ,species
555,Alkanna,syriaca,,Boiss. ,species
555,Alkanna,tinctoria,,Tausch ,species
555,Amaracus,,,Hill ,genus
555,Amaracus,libanoticus,,(Boiss.) Briq. ,species
555,Ambrosia,,,L. ,genus
555,Ambrosia,maritima,,L. ,species
555,Anacyclus,,,L. ,genus
555,Anacyclus,clavatus,,(Desf.) Pers. ,species
556,Anacyclus,nigellifolius,,Boiss. ,species
556,Anacyclus,radiatus,,Loisel. ,species
556,Anagallis,,,L. ,genus
556,Anagallis,arvensis,,L. ,species
556,Anagallis,arvensis,arvensis,,var.
556,Anagallis,arvensis,caerulea,(L.) Gouan ,var.
556,Anagallis,caerulea,,L. ,species
556,Anagallis,latifolia,,L. ,species
556,Anagallis,phoenicea,,Scop. ,species
556,Anarrhinum,,,Desf. ,genus
556,Anarrhinum,orientale,,Benth. ,species
556,Anchusa,,,L. ,genus
556,Anchusa,aegyptiaca,,(L.) DC. ,species
556,Anchusa,aggregata,,Lehm. ,species
556,Anchusa,azurea,,Mill. ,species
556,Anchusa,aucheri,,A. DC. ,species
556,Anchusa,barrelieri,,(AH.) Vitm. ,species
556,Anchusa,dinsmorei,,Rech. f. ,species
556,Anchusa,hispida,,Forssk. ,species
556,Anchusa,hybrida,,Ten. ,species
556,Anchusa,italica,,Retz ,species
556,Anchusa,milleri,,Willd. ,species
556,Anchusa,neglecta,,A. DC. ,species
556,Anchusa,orientalis,,L. ,species
556,Anchusa,palmyrensis,,Post ,species
556,Anchusa,spinocarpos,,Forssk. ,species
556,Anchusa,strigosa,,Labili. ,species
556,Anchusa,strigosa,mesopotamica,Post ,var.
556,Anchusa,tiberiadis,,Post ,species
556,Anchusa,ventricosa,,Sra. ,species
556,Androsace,,,L. ,genus
556,Androsace,maxima,,L. ,species
556,Androsace,multiscapa,,Duby ,species
556,Androsace,villosa,,L. ,species
556,Andryala,,,L. ,genus
556,Andryala,dentata,,Sibth. et Sm. ,species
556,Andryala,integrifolia,,L. ,species
556,Anoplanthus,,,Endl. ,genus
556,Anoplanthus,coccineus,,(M. Bieb.) Walp. ,species
556,Anthémis,,,L. ,genus
556,Anthémis,aaronsohnii,,Eig ,species
556,Anthémis,alexandrettae,,Eig ,species
556,Anthémis,altissima,,L. ,species
556,Anthémis,amblyolepis,,Eig ,species
556,Anthémis,antilibanotica,,Eig ,species
556,Anthémis,austriaca,,Jacq. ,species
556,Anthémis,blancheana,,Boiss. ,species
556,Anthémis,blancheana,coronifera,Eig ,var.
556,Anthémis,bornmălleri,,Stoj. et Acht. ,species
556,Anthémis,breviradiata,,Eig ,species
556,Anthémis,cassia,,Boiss. ,species
556,Anthémis,chia,,L. ,species
556,Anthémis,clavata,,Desf. ,species
556,Anthémis,coelopoda,,Boiss. ,species
556,Anthémis,coelopoda,bourgaei,Boiss. ,var.
556,Anthémis,cornucopiae,,Boiss. ,species
556,Anthémis,corymbulosa,,Boiss. ,species
556,Anthémis,cota,,L. ,species
556,Anthémis,cotula,,L. ,species
556,Anthémis,eretica,,L. ,species
556,Anthémis,eretica,cassia,(Boiss.) Grierson ,subsp.
556,Anthémis,eretica,discoidea,Post ,var.
556,Anthémis,deltawensis,,Eig ,species
556,Anthémis,deserti-syriaci,,Eig ,species
556,Anthémis,didymaea,,Mouterde ,species
556,Anthémis,discoidea,,(All.) Willd. ,species
556,Anthémis,emasensis,,Eig ,species
556,Anthémis,halophila,,Boiss. et Bal. ,species
556,Anthémis,haussknechtii,,Boiss. et Reut. ,species
556,Anthémis,hebronica,,Boiss. et Ky. ,species
556,Anthémis,hermonis,,Eig ,species
556,Anthémis,hyalina,,DC. ,species
556,Anthémis,leucanthemifolia,,Boiss. et Bl. ,species
556,Anthémis,leucolepis,,Eig ,species
556,Anthémis,libanotica,,DC. ,species
556,Anthémis,lyonnetioides,,Boiss. ,species
556,Anthémis,melanolepis,,Boiss. ,species
556,Anthémis,melanolepis,,sensu Eig non Boiss. ,species
556,Anthémis,membranacea,,Labili. ,species
556,Anthémis,mixta,,L. ,species
556,Anthémis,palestina,,Reut. in Boiss. ,species
556,Anthémis,palestina,,Reuter p.p. in Boiss. ,species
556,Anthémis,patentissima,,Eig ,species
556,Anthémis,pauciloba,,Boiss. ,species
556,Anthémis,philistea,,Boiss. ,species
556,Anthémis,pseudocotula,,Boiss. ,species
556,Anthémis,rascheyana,,Boiss. ,species
556,Anthémis,rotata,,Boiss. ,species
556,Anthémis,samuelssonii,,Rech. fii. ,species
556,Anthémis,scariosa,,Banks et Sol. ,species
556,Anthémis,secundiramea,,Biv. ,species
556,Anthémis,secundiramea,urvilleana,DC. ,var.
556,Anthémis,syriaca,,Bornm. ,species
556,Anthémis,tinctoria,,L. ,species
556,Anthémis,tinctoria,discoidea,(AH.) Vahl ,var.
556,Anthémis,tomentosa,,Gouan ,species
556,Anthémis,tricomis,,Eig ,species
556,Anthémis,tripolitana,,Boiss. et Bl. ,species
556,Anthémis,tubicina,,Boiss. ,species
556,Anthémis,wettsteiniana,,Hand.-Mazz. ,species
556,Antirrhinum,,,L. ,genus
556,Antirrhinum,aegyptiacum,,L. ,species
556,Antirrhinum,albifrons,,Sibth. et Sm. ,species
556,Antirrhinum,arvense,,L. ,species
556,Antirrhinum,ascalonica,,Boiss. et Ky ,species
556,Antirrhinum,chalepense,,L. ,species
556,Antirrhinum,cymbalaria,,L. ,species
556,Antirrhinum,clatine,,L. ,species
556,Antirrhinum,genistifolium,,L. ,species
556,Antirrhinum,majus,,L. ,species
556,Antirrhinum,majus,angustifolium,Chav. ,var.
556,Antirrhinum,micranthum,,Cav. ,species
556,Antirrhinum,minus,,L. ,species
556,Antirrhinum,orontium,,L. ,species
557,Antirrhinum,parvtflorum,,Jacq. ,species
557,Antirrhinum,pelisserianum,,L. ,species
557,Antirrhinum,spurium,,L. ,species
557,Antirrhinum,tortuosum,,Bosc ex Chav. ,species
557,Anvillea,,,DC. ,genus
557,Anvillea,garcini,,(Burm.) DC. ,species
557,Apargia,,,Scop. ,genus
557,Apargia,tuberosa,,Willd. ,species
557,Apocynum,,,L. ,genus
557,Apocynum,venetum,,L. ,species
557,Arbutus,,,L. ,genus
557,Arbutus,andrachne,,L. ,species
557,Arbutus,unedo,,L. ,species
557,Arctium,,,L. ,genus
557,Arctium,minus,,(Hill.) Bernh. ,species
557,Arctium,minus,minus,,subsp.
557,Arctium,minus,pubens,(Babington) Arènes ,subsp.
557,Armeria,,,Willd. ,genus
557,Armeria,majellensis,,,species
557,Armeria,majellensis,leucantha,Boiss. ,var.
557,Armeria,undulata,,(Bory et Chaub.) Boiss. ,species
557,Arnebia,,,Forssk. ,genus
557,Arnebia,comuta,,(Ledeb.) Fisch. et Mey ,species
557,Arnebia,decumbens,,(Vent.) Coss. et Kralik ,species
557,Arnebia,linearifolia,,DC. ,species
557,Arnebia,tubata,,(Bertol.) Sam. ,species
557,Artemisia,,,L. ,genus
557,Artemisia,annua,,L. ,species
557,Artemisia,arborescens,,L. ,species
557,Artemisia,deliliana,,Besser ,species
557,Artemisia,herba-alba,,Asso ,species
557,Artemisia,monosperma,,Del. ,species
557,Artemisia,scoparia,,Waldst. et Kit. ,species
557,Artemisia,verlotorum,,Lamotte ,species
557,Arthrolepis,,,Boiss. ,genus
557,Arthrolepis,membranacea,,(Labili.) Boiss. ,species
557,Asclepias,,,L. ,genus
557,Asclepias,canescens,,Willd. ,species
557,Asclepias,fruticosa,,L. ,species
557,Asclepias,procera,,Willd. ,species
557,Asperugo,,,L. ,genus
557,Asperugo,procumbens,,L. ,species
557,Asperula,,,L. ,genus
557,Asperula,aparine,,M.Bieb. ,species
557,Asperula,arvensis,,L. ,species
557,Asperula,arvensis,setosa,(Jaub. et Spach.) Bornm. ,subsp.
557,Asperula,arvensis,orientalis,Bornm. ,var.
557,Asperula,azurea,,Jaub. et Spach. ,species
557,Asperula,bargyli,,Gombault ,species
557,Asperula,breviflora,,Boiss. ,species
557,Asperula,calabrica,,L.f. ,species
557,Asperula,dissitiflora,,Post ,species
557,Asperula,ghautensis,,Post ,species
557,Asperula,glareosa,,Ehrendorfer ,species
557,Asperula,glomerata,,(Bieb.) Griseb. ,species
557,Asperula,glomerata,capitata,(Labili.) Boiss. ,var.
557,Asperula,humifusa,,M. Bieb. ,species
557,Asperula,libanotica,,Boiss. ,species
557,Asperula,orientalis,,Boiss. et Hoh. ,species
557,Asperula,pseudolibanotica,,Ehrendorfer ,species
557,Asperula,rivalis,,Sibth. et Sm. ,species
557,Asperula,setosa,,Jaub. et Spach. ,species
557,Asperula,stricta,,Boiss. ,species
557,Asperula,stricta,alpina,Boiss. ,var.
557,Aster,,,L. ,genus
557,Aster,crispus,,Forssk. ,species
557,Asteriscus,,,Miller ,genus
557,Asteriscus,aquaticus,,(L.) Less. ,species
557,Asteriscus,aquaticus,pygmaeus,DC. ,var.
557,Asteriscus,graveolens,,(Forssk.) Less. ,species
557,Asteriscus,lanuginosus,,DC. ,species
557,Asteriscus,pygmaeus,,(DC.) Coss. et Dur. ,species
557,Asterolinon,,,Hoffmans. et Link ,genus
557,Asterolinon,linum-stellatum,,(L.) Duby ,species
557,Asyneuma,,,Griseb. et Schrenk ,genus
557,Asyneuma,lanceolatum,,(Willd.) Hand.-Mazz. ,species
557,Asyneuma,rigidum,,(Willd.) Grossh. ,species
557,Asyneuma,rigidum,sinaï,(A. DC.) Damboldt ,subsp.
557,Asyneuma,virgatum,,(Labili.) Bornm. ,species
557,Atractylis,,,L. ,genus
557,Atractylis,cancellata,,L. ,species
557,Atractylis,carduus,,(Forssk.) Christ ,species
557,Atractylis,comosa,,Sieb. ex Cass. ,species
557,Atractylis,flava,,Desf. ,species
557,Atractylis,speciosa,,DC. ,species
557,Atropa,,,L. ,genus
557,Atropa,belladonna,,L. ,species
557,Atropa,mandragora,,L. ,species
557,Autrania,,,Winkler et Barbey ,genus
557,Autrania,pulchella,,Winkler et Barbey ,species
557,Baceharis,,,L. ,genus
557,Baceharis,dioscoridis,,L. ,species
557,BallotaL.,,,,genus
557,BallotaL.,antilibanotica,,Post ,species
557,BallotaL.,aucheri,,,species
557,BallotaL.,damascena,,Boiss. ,species
557,BallotaL.,foetida,,Lam. ,species
557,BallotaL.,nigra,,L. ,species
557,BallotaL.,nigra,uncinata,(Beg.) Patzak ,subsp.
557,BallotaL.,nigra,meridionalis,,var.
557,BallotaL.,nigra,uncinata,Beg. ,f.
557,BallotaL.,saxatilis,,Sieb. ex J. et C. Presl ,species
557,BallotaL.,semaanica,,Rech. ,species
557,BallotaL.,undulata,,(Fresen.) Benth. ,species
558,Barkhausia,,,Moench ,genus
558,Barkhausia,aculeata,,DC ,species
558,Barkhausia,foetida,,(L.) DC. ,species
558,Barkhausia,kotschyana,,Boiss. ,species
558,Bartsia,,,L. ,genus
558,Bartsia,latifolia,,(L.) Sibth. et Sm. ,species
558,Bartsia,trixago,,L. ,species
558,Bartsia,viscosa,,L. ,species
558,Bellardia,,,Ail. ,genus
558,Bellardia,trixago,,(L.) AH. ,species
558,Bellis,,,L. ,genus
558,Bellis,annua,,L. ,species
558,Bellis,perennis,,L. ,species
558,Bellis,sylvestris,,Cyrillo ,species
558,Bidens,,,L. ,genus
558,Bidens,frondosa,,L. ,species
558,Bidens,pilosa,,L. ,species
558,Bidens,pilosa,radiata,Schultz Bip. ,var.
558,Bidens,tripartita,,L. ,species
558,Blackstonia,,,Huds. ,genus
558,Blackstonia,acuminata,,(Koch et Ziz) Domin ,species
558,Blackstonia,perfoliata,,(L.) Huds. ,species
558,Blackstonia,serotina,,(Reichenb.) Beck ,species
558,Bombycilaena,,,(DC.) Smolj. ,genus
558,Bombycilaena,discolor,,(Pers.) Lainz ,species
558,Bombycilaena,erecta,,(L.) Smolj. ,species
558,Borago,,,L. ,genus
558,Borago,macranthera,,Banks et Sol. ,species
558,Borago,officinalis,,L. ,species
558,Brunnera,,,Stev. ,genus
558,Brunnera,orientalis,,(Schenk) Johnst. ,species
558,Bryonia,,,L. ,genus
558,Bryonia,lasiocarpa,,Mout. ,species
558,Bryonia,multiflora,,Boiss. et Heldr. ,species
558,Bryonia,syriaca,,Boiss. ,species
558,Buglossoides,,,Moench ,genus
558,Buglossoides,arvensis,,(L.) Johnst. ,species
558,Buglossoides,incrassata,,(Guss.) Johnst. ,species
558,Buglossoides,purpureocaerulea,,(L.) Johnst. ,species
558,Buglossoides,tenuiflora,,(L. fil.) Johnst. ,species
558,Buglossum,,,Miller ,genus
558,Buglossum,barrelieri,,AII. ,species
558,Bungea,,,CA. Meyer ,genus
558,Bungea,trifida,,(Vahl) CA. Meyer ,species
558,Buphthalmum,,,L. ,genus
558,Buphthalmum,aquaticum,,L. ,species
558,Buphthalmum,graveolens,,Forrsk. ,species
558,Buphthalmum,spinosum,,L. ,species
558,Caccinia,,,Savi ,genus
558,Caccinia,macranthera,,(Banks et Sol.) Brand ,species
558,Caccinia,russellii,,Boiss. ,species
558,Calamintha,,,Moench ,genus
558,Calamintha,betulifolia,,Boiss. et Bal. ,species
558,Calamintha,clinopodium,,Bentham ,species
558,Calamintha,graveolens,,(Bieb.) Benth. ,species
558,Calamintha,incana,,(Sibth. et Smith) Boiss. ,species
558,Calamintha,menthifolia,,Host ,species
558,Calamintha,nepeta,,(L.) Savi ,species
558,Calamintha,officinalis,,Moench ,species
558,Calamintha,origanifolia,,(Labili.) Boiss. ,species
558,Calamintha,purpurascens,,Pers. ,species
558,Calamintha,rotundifolia,,(Pers.) Benth. ,species
558,Calamintha,rotundifolia,,Host ,species
558,Calamintha,vulgaris,,(L.) Halàcsy ,species
558,Calendula,,,L. ,genus
558,Calendula,aegyptiaca,,Pers. ,species
558,Calendula,arvensis,,L. ,species
558,Calendula,bicolor,,Rafin. ,species
558,Calendula,micrantha,,Boiss. ,species
558,Calendula,no'iana,,Boiss. ,species
558,Calendula,no'iana,sinuata,(Boiss. et Gaill.) Lanza ,subsp.
558,Calendula,officinalis,,L. ,species
558,Calendula,palaestina,,Boiss. ,species
558,Calendula,persica,,CA. Meyer ,species
558,Calendula,sinuata,,Boiss. et Gaill. ,species
558,Calendula,tripterocarpa,,Rupr. ,species
558,Calhpeltis,,,Stev. ,genus
558,Calhpeltis,aperta,,Boiss. ,species
558,Calhpeltis,cucullaris,,(L.) Rothm. fa aperta fa Boiss. ,species
558,Calhpeltis,factorovskyi,,(Eig) Ehrendorfer ,species
558,Calotropis,,,R. Br. ,genus
558,Calotropis,procera,,(Willd.) R. Br. ,species
558,Calystegia,,,R. Br. ,genus
558,Calystegia,sepium,,(L.) R. Br. ,species
558,Calystegia,silvatica,,(Kit.) Griseb. ,species
558,Calystegia,sylvestris,,(Willd.) Roem. et Schult. ,species
558,Campanula,,,L. ,genus
558,Campanula,athoa,,Boiss. et Heldr. ,species
558,Campanula,camptoclada,,Boiss. ,species
558,Campanula,cecilii,,Rech. fil. et Schiman-Czeika ,species
558,Campanula,cymbalaria,,Sm. in Sibth. et Sm. ,species
558,Campanula,damascena,,Labili. ,species
558,Campanula,erinus,,L. ,species
558,Campanula,euclasta,,Boiss. ,species
558,Campanula,fastigiata,,Léon Dufour in A. DC. ,species
558,Campanula,flaccidula,,Vatke ,species
558,Campanula,hierosolymitana,,Boiss. ,species
558,Campanula,hispidissima,,Hochst. ,species
558,Campanula,kotschyana,,"A., DC. ",species
558,Campanula,libanotica,,A. DC. ,species
558,Campanula,pentagonia,,L. ,species
558,Campanula,peregrina,,L. ,species
558,Campanula,pestalozzae,,Boiss. ,species
558,Campanula,phrygia,,Jaub. et Spach ,species
558,Campanula,propinqua,,Fisch et Mey. ,species
558,Campanula,propinqua,grandiflora,Milne-Redhead ,var.
559,Campanula,rapunculus,,L. ,species
559,Campanula,rapunculus,lambertiana,Boiss. ,var.
559,Campanula,rapunculus,spiciformis,Boiss. ,var.
559,Campanula,retrorsa,,Labili. ,species
559,Campanula,reuteriana,,Boiss. et Bal. ,species
559,Campanula,reuteriana,,Boiss. et Bal. p.p. ,species
559,Campanula,rigida,,(Willd.) Boiss. ,species
559,Campanula,russeliana,,Roemer et Schultes ,species
559,Campanula,sidoniensis,,Boiss. et Bl. ,species
559,Campanula,singarensis,,Boiss. et Haussk. ,species
559,Campanula,speculum-veneris,,L. ,species
559,Campanula,stellaris,,Boiss. ,species
559,Campanula,stricta,,L. ,species
559,Campanula,stricta,libanotica,(A. DC.) Boiss. ,var.
559,Campanula,strigosa,,Banks et Sol. ,species
559,Campanula,sulphurea,,Boiss. ,species
559,Campanula,trachelium,,L. ,species
559,Campanula,trachelium,athoa,(Boiss. et Heldr.) ,subsp.
559,Campanula,trachelium,orientalis,Boiss. ,var.
559,Campanula,trichopoda,,Boiss. ,species
559,Campanula,tubulosa,,(Boiss.) Engler ,species
559,Campanula,virgata,,Labili. ,species
559,Carbenia,,,Adans. ,genus
559,Carbenia,benedicta,,(L.) Adans. ,species
559,Cardopatium,,,Juss. ,genus
559,Cardopatium,corymbosum,,(L.) Pers. ,species
559,Carduncellus,,,Adans. ,genus
559,Carduncellus,caeruleus,,(L.) C. Presl ,species
559,Carduus,,,L. ,genus
559,Carduus,acarna,,L. ,species
559,Carduus,acicularis,,Bertol. ,species
559,Carduus,arabicus,,Jacq. ex Murray ,species
559,Carduus,argentatus,,L. ,species
559,Carduus,argentatus,polycephalus,Post ,var.
559,Carduus,diacantha,,Labili. ,species
559,Carduus,getulus,,Pomel ,species
559,Carduus,lanceolatus,,L. ,species
559,Carduus,lappaceus,,Bieb. ,species
559,Carduus,leucographus,,L. ,species
559,Carduus,marianus,,L. ,species
559,Carduus,nutans,,L. s.l. ,species
559,Carduus,nutans,armenus,Boiss. ,var.
559,Carduus,pycnocephalus,,L. ,species
559,Carduus,pycnocephalus,arabicus,(Jacq. ex Murray) ,var.
559,Carduus,syriacus,,L. ,species
559,Carduus,thoermeri,,Weinm. ,species
559,Carduus,thoermeri,armenus,(Boiss.) Kazmi ,subsp.
559,Carduus,tinctorius,,(L.) Falk ,species
559,Carduus,vulgaris,,Savi ,species
559,Carlina,,,L. ,genus
559,Carlina,corymbosa,,L. ,species
559,Carlina,corymbosa,libanotica,(Boiss.) Boiss. ,var.
559,Carlina,curetum,,Heldr. ex Hal. ,species
559,Carlina,curetum,orientalis,Meusel et Kâstner ,subsp.
559,Carlina,hispanica,,Lam. ,species
559,Carlina,hispanica,galilaea,Meusel et Kàstner ,subsp.
559,Carlina,involucrata,,Poiret ,species
559,Carlina,involucrata,libanotica,(Boiss.) Meusel et ,subsp.
559,Carlina,kurdica,,Meusel et Kâstner ,species
559,Carlina,lanata,,L. ,species
559,Carlina,libanotica,,Boiss. ,species
559,Carlina,oligocephala,,Boiss. et Kotschy ,species
559,Carlina,oligocephala,oligocephala,,subsp.
559,Carthamus,,,L. ,genus
559,Carthamus,armenus,,Willd. ,species
559,Carthamus,caeruleus,,L. ,species
559,Carthamus,corymbosus,,(L.) L. ,species
559,Carthamus,dentatus,,Vahl ,species
559,Carthamus,flavescens,,auct. non Willd. ,species
559,Carthamus,flavescens,,Willd. ,species
559,Carthamus,glaucus,,M. Bieb. ,species
559,Carthamus,glaucus,tennis,(Boiss. et Bl.) Boiss. ,var.
559,Carthamus,nitidus,,Boiss. ,species
559,Carthamus,oxyacanthus,,M. Bieb. ,species
559,Carthamus,persicus,,Willd. ,species
559,Carthamus,tenuis,,(Boiss. et Bl.) Bornm. ,species
559,Carthamus,tenuis,foliosus,(Boiss.) Hanelt ,subsp.
559,Carthamus,tenuis,tenuis,,subsp.
559,Carthamus,tinctorius,,L. ,species
559,Carthamus,tinctorius,oxyacantha,Alef. ,var.
559,Catananche,,,L. ,genus
559,Catananche,lutea,,L. ,species
559,Celsia,,,L. ,genus
559,Celsia,agrimoniaefolia,,C. Koch ,species
559,Celsia,alpina,,Boiss. et Ky ,species
559,Celsia,aureiformis,,Murb. ,species
559,Celsia,glandulifera,,Post ,species
559,Celsia,glandulosa,,Bouché ,species
559,Celsia,heterophylla,,Desf. ,species
559,Celsia,horizontalis,,auct. non Moench ,species
559,Celsia,joannis,,Bordz. ,species
559,Celsia,lanceolata,,Vent. ,species
559,Celsia,layardii,,Bail ex Turrill ,species
559,Celsia,orientalis,,L. ,species
559,Celsia,pinetorum,,Boiss. ,species
559,Centaurea,,,L. ,genus
559,Centaurea,ainetensis,,Boiss. ,species
559,Centaurea,alata,,Lam. ,species
559,Centaurea,ammocyanus,,Boiss. ,species
559,Centaurea,araneosa,,Boiss. ,species
559,Centaurea,arifolia,,Boiss. ,species
559,Centaurea,axillaris,,Willd. ,species
559,Centaurea,babylonica,,(L.) L. ,species
559,Centaurea,balsamita,,Lam. ,species
559,Centaurea,balsamitoides,,Post ,species
559,Centaurea,behen,,L. ,species
559,Centaurea,blancheana,,Mouterde ,species
560,Centaurea,bruguieriana,,(DC.) Hand.-Mazz. ,species
560,Centaurea,bruguieriana,bruguieriana,,subsp.
560,Centaurea,calcitrapa,,,species
560,Centaurea,carduiformis,,DC. ,species
560,Centaurea,carduiformis,thrinciifolia,(DC.) Wagenitz ,var.
560,Centaurea,cassia,,Boiss. ,species
560,Centaurea,cerinthifolia,,Sm. in Sibth. ex Boiss. ,species
560,Centaurea,cheiracantha,,Fenzl ex Boiss. ,species
560,Centaurea,cheirolopha,,(Fenzl) Wagenitz ,species
560,Centaurea,coronopifolia,,Lam. ,species
560,Centaurea,crocodylioides,,Boiss. ,species
560,Centaurea,crocodylium,,L. ,species
560,Centaurea,crocodylium,crocodylioides,(Boiss.) Boiss. ,var.
560,Centaurea,crupinastrum,,Moris ,species
560,Centaurea,cyanoides,,Berg et Wahlenb. ,species
560,Centaurea,cyanus,,L. ,species
560,Centaurea,damascena,,Boiss. ,species
560,Centaurea,delbesiana,,Arènes ,species
560,Centaurea,depressa,,M. Bieb ,species
560,Centaurea,drabifolia,,Sibth. et Sm. ,species
560,Centaurea,drabifolia,libanotica,(Boiss.) Wagenitz ,subsp.
560,Centaurea,dumulosa,,Boiss. ,species
560,Centaurea,eryngioides,,Lam. ,species
560,Centaurea,eryngioides,ainetensis,(Boiss.) Bornm. ,subsp.
560,Centaurea,eryngioides,ainetensis,(Boiss.) Boiss. ,var.
560,Centaurea,eryngioides,brachyacantha,Boiss. ,var.
560,Centaurea,eryngioides,kasiunensis,Bornm. ,var.
560,Centaurea,gentyi,,Thiéb. ,species
560,Centaurea,handelii,,Wagenitz ,species
560,Centaurea,hermonis,,Boiss. ,species
560,Centaurea,heterocarpa,,Boiss. et Gaill. ex Boiss. ,species
560,Centaurea,hololeuca,,Boiss. ,species
560,Centaurea,hyalolepis,,Boiss. ,species
560,Centaurea,iberica,,Trev. ex Sprengel ,species
560,Centaurea,iberica,hermonis,(Boiss.) Boiss. ,var.
560,Centaurea,iberica,meryonis,(DC.) Boiss. ,var.
560,Centaurea,jacea,,L. ,species
560,Centaurea,jacea,cassia,(Boiss.) Briq. ,var.
560,Centaurea,laxa,,Boiss. et Hausskn. in Boiss. ,species
560,Centaurea,leptocephala,,Boiss. ,species
560,Centaurea,longispina,,(Post) Wagenitz ,species
560,Centaurea,meryonis,,DC. ,species
560,Centaurea,mesopotamica,,Bornm. ,species
560,Centaurea,microcnicus,,Reese et Sam. in Rech. fil. ,species
560,Centaurea,mouterdei,,Wagenitz ,species
560,Centaurea,myriocephala,,Schultz Bip. ex Boiss. ,species
560,Centaurea,obtusifolia,,(Boiss. et Hausskn.) Wagenitz ,species
560,Centaurea,onopordifolia,,Boiss. ,species
560,Centaurea,pallescens,,Delile ,species
560,Centaurea,pallescens,hyalolepis,(Boiss.) Boiss. ,var.
560,Centaurea,pergamacea,,DC. ,species
560,Centaurea,phyllocephala,,Boiss. ,species
560,Centaurea,postii,,Boiss. ,species
560,Centaurea,procurrens,,Sieb. ex Sprengel ,species
